model,method,case_id,difficulty,safety,exec_error,ex_corrected,category
qwen2.5-coder:7b,zero,L3-018,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-019,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-020,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-021,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-022,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-023,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-024,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-025,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-026,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-027,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-028,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-029,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-030,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-031,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-032,L3_join,passed,no such column: borrow_records.category_id,0,schema_reference_error
qwen2.5-coder:7b,zero,L3-033,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-034,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-035,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-036,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-037,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-038,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-039,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-040,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-041,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-042,L3_join,passed,no such column: categories.location_id,0,schema_reference_error
qwen2.5-coder:7b,zero,L3-043,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-044,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-045,L3_join,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L3-046,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-047,L3_join,passed,no such column: location_id,0,schema_reference_error
qwen2.5-coder:7b,zero,L3-048,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-049,L3_join,passed,,1,correct
qwen2.5-coder:7b,zero,L3-050,L3_join,passed,no such column: T3.location_name,0,schema_reference_error
qwen2.5-coder:7b,zero,L4-001,L4_nested,passed,misuse of aggregate: COUNT(),0,other_execution_error
qwen2.5-coder:7b,zero,L4-002,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-003,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-004,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-005,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-006,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-007,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-008,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-009,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-010,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-011,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-012,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-013,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-014,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-015,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-016,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-017,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-018,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-019,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-020,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-021,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-022,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-023,L4_nested,passed,no such column: books.location_id,0,schema_reference_error
qwen2.5-coder:7b,zero,L4-024,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-025,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-026,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-027,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-028,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-029,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-030,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-031,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-032,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-033,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-034,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-035,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-036,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-037,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-038,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-039,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-040,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-041,L4_nested,passed,,1,correct
qwen2.5-coder:7b,zero,L4-042,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-043,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-044,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-045,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-046,L4_nested,passed,misuse of aggregate function COUNT(),0,other_execution_error
qwen2.5-coder:7b,zero,L4-047,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-048,L4_nested,passed,,0,result_mismatch
qwen2.5-coder:7b,zero,L4-049,L4_nested,passed,no such column: br.location_id,0,schema_reference_error
qwen2.5-coder:7b,zero,L4-050,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-001,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-002,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-003,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-004,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-005,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-006,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-007,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-008,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-009,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-010,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-011,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-012,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-013,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-014,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-015,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-016,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-017,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-018,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-019,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-020,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-021,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-022,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-023,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-024,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-025,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-026,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-027,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-028,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-029,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-030,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-031,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-032,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-033,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-034,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-035,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-036,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-037,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-038,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-039,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-040,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-041,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-042,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-043,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-044,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L1-045,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-046,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-047,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-048,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-049,L1_simple,passed,,1,correct
qwen3.7-plus,cot,L1-050,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot,L2-001,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-002,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-003,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-004,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-005,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-006,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-007,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-008,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-009,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-010,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-011,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-012,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-013,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-014,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-015,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-016,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-017,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-018,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-019,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-020,L2_aggregation,passed,,0,result_mismatch
qwen3.7-plus,cot,L2-021,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-022,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-023,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-024,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-025,L2_aggregation,passed,,0,result_mismatch
qwen3.7-plus,cot,L2-026,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-027,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-028,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-029,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-030,L2_aggregation,passed,,0,result_mismatch
qwen3.7-plus,cot,L2-031,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-032,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-033,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-034,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-035,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-036,L2_aggregation,passed,,0,result_mismatch
qwen3.7-plus,cot,L2-037,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-038,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-039,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-040,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-041,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-042,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-043,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-044,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-045,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-046,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-047,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-048,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-049,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L2-050,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot,L3-001,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-002,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-003,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-004,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-005,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-006,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-007,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-008,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-009,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-010,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-011,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-012,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-013,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-014,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-015,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-016,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-017,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-018,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-019,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-020,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-021,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-022,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-023,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-024,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-025,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-026,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-027,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-028,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-029,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-030,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-031,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-032,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-033,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-034,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-035,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-036,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-037,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-038,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-039,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-040,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-041,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-042,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-043,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-044,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-045,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-046,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-047,L3_join,passed,,0,result_mismatch
qwen3.7-plus,cot,L3-048,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-049,L3_join,passed,,1,correct
qwen3.7-plus,cot,L3-050,L3_join,passed,,1,correct
qwen3.7-plus,cot,L4-001,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-002,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-003,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-004,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-005,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-006,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-007,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-008,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-009,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-010,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-011,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-012,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-013,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-014,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-015,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-016,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-017,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-018,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-019,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-020,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-021,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-022,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-023,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-024,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-025,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-026,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-027,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-028,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-029,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-030,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-031,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-032,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-033,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-034,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-035,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-036,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-037,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-038,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-039,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-040,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-041,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-042,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-043,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-044,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-045,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-046,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-047,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-048,L4_nested,passed,,1,correct
qwen3.7-plus,cot,L4-049,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot,L4-050,L4_nested,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-001,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-002,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-003,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-004,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-005,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-006,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-007,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-008,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-009,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-010,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-011,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-012,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-013,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-014,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-015,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-016,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-017,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-018,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-019,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-020,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-021,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-022,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-023,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-024,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-025,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-026,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-027,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-028,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-029,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-030,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-031,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-032,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-033,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-034,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-035,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-036,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-037,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-038,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-039,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-040,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-041,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-042,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-043,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L1-044,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-045,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-046,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-047,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-048,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-049,L1_simple,passed,,1,correct
qwen3.7-plus,cot_sl,L1-050,L1_simple,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L2-001,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-002,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-003,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-004,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-005,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-006,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-007,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-008,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-009,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-010,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-011,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-012,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-013,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-014,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-015,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-016,L2_aggregation,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L2-017,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-018,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-019,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-020,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-021,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-022,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-023,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-024,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-025,L2_aggregation,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L2-026,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-027,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-028,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-029,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-030,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-031,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-032,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-033,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-034,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-035,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-036,L2_aggregation,passed,,0,result_mismatch
qwen3.7-plus,cot_sl,L2-037,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-038,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-039,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-040,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-041,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-042,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-043,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-044,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-045,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-046,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-047,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-048,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-049,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L2-050,L2_aggregation,passed,,1,correct
qwen3.7-plus,cot_sl,L3-001,L3_join,passed,,1,correct
qwen3.7-plus,cot_sl,L3-002,L3_join,passed,,1,correct
qwen3.7-plus,cot_sl,L3-003,L3_join,passed,,1,correct
qwen3.7-plus,cot_sl,L3-004,L3_join,passed,,1,correct
